codigo_municipio;codigo_proyecto;codigo_recurso;año;trimestre;tipo_contraprestacion;valor_contraprestacion;cantidad_producida
68547;1;2;2023;2;REGALIAS;3069836;15453.18
68547;1;4;2023;1;REGALIAS;2554341;22884
68547;1;4;2023;2;REGALIAS;3343807;26524.8
68549;1;8;2023;1;REGALIAS;2268051;22357
68549;1;8;2023;2;REGALIAS;2862570;24982
68615;1;5;2023;1;REGALIAS;19674696;0.002261
68615;1;5;2023;1;REGALIAS;21195762;0.002391
68615;1;5;2023;1;REGALIAS;25538588;0.002773
68615;1;5;2023;2;REGALIAS;33085761;0.002407
68615;1;5;2023;2;REGALIAS;38530048;0.000274
68615;1;5;2023;2;REGALIAS;39193147;0.002805
68655;1;2;2023;1;REGALIAS;1376291;47.7
68655;1;2;2023;1;REGALIAS;820600;466.56
68655;1;4;2023;1;REGALIAS;541077;4802.4
68679;1;1;2023;1;REGALIAS;4351694;1551
68686;1;7;2023;1;REGALIAS;20979450;536
68686;1;7;2023;2;REGALIAS;39311704;1177
68755;1;8;2023;1;REGALIAS;37130;366
68755;1;4;2023;1;REGALIAS;603906;84
68773;1;26;2023;1;REGALIAS;25404;44
68861;1;7;2023;1;REGALIAS;815142923;22095
68867;1;5;2023;1;REGALIAS;4889779;0.000559
68867;1;5;2023;1;REGALIAS;29684516;0.003247
68867;1;5;2023;1;REGALIAS;36561120;0.000399
68867;1;5;2023;2;REGALIAS;15965593;0.001703
68867;1;5;2023;2;REGALIAS;21108053;0.002265
68867;1;5;2023;2;REGALIAS;24042212;0.002585
68867;1;6;2023;1;REGALIAS;4530;0.000043
68867;1;6;2023;1;REGALIAS;49428;0.00043
68867;1;6;2023;1;REGALIAS;50262;0.000459
68867;1;6;2023;2;REGALIAS;23959;0.000225
68867;1;6;2023;2;REGALIAS;27780;0.00024
68867;1;6;2023;2;REGALIAS;28243;0.00025
68872;1;24;2023;1;REGALIAS;2301007;1956
68872;1;24;2023;1;COMPENSACIÓN;14504153;0
68872;1;24;2023;2;REGALIAS;1655188;1246
68872;1;24;2023;2;COMPENSACIÓN;9237026;0
68895;1;24;2023;1;REGALIAS;20832997;17712
68895;1;24;2023;1;COMPENSACIÓN;156240771;0
68895;1;24;2023;2;REGALIAS;47648573;35866
68895;1;24;2023;2;COMPENSACIÓN;127496420;0
70204;1;3;2023;2;REGALIAS;24736;0
70771;1;5;2023;1;REGALIAS;9815940;0.001122
70771;1;5;2023;1;REGALIAS;12804002;0.001587
70771;1;5;2023;1;REGALIAS;23548121;0.003277
70771;1;5;2023;2;REGALIAS;107432878;0.001285
70771;1;5;2023;2;REGALIAS;224386363;0.024725
70771;1;5;2023;2;REGALIAS;121607833;0.013232
70771;1;6;2023;1;REGALIAS;13260;0.000125
70771;1;6;2023;1;REGALIAS;22381;0.000209
70771;1;6;2023;1;REGALIAS;42133;0.000437
70771;1;6;2023;2;REGALIAS;126152;0.001185
70771;1;6;2023;2;REGALIAS;294981;0.002652
70771;1;6;2023;2;REGALIAS;152689;0.001363
70823;1;8;2023;1;REGALIAS;23994619;236168
70823;1;8;2023;2;REGALIAS;27143774;236739
70823;1;1;2023;1;REGALIAS;32101865;114415
70823;1;1;2023;2;REGALIAS;18506034;65958
70823;1;3;2023;2;REGALIAS;2376791;34184
73001;1;25;2023;1;REGALIAS;40022883;0
73001;1;25;2023;2;REGALIAS;38722926;31568
73001;1;2;2023;1;REGALIAS;2512666;14970.42
73001;1;4;2023;1;REGALIAS;1149901;12350.4
73001;1;5;2023;2;REGALIAS;51647639;0.005552
73001;1;6;2023;2;REGALIAS;16958;0.000149
73030;1;1;2023;1;REGALIAS;152023;542
73043;1;5;2023;1;REGALIAS;4432358;0.0005
73043;1;5;2023;2;REGALIAS;9313638;0.000001
73067;1;5;2023;1;REGALIAS;58416379;0.004393
73067;1;5;2023;1;REGALIAS;69221006;0.000505
73067;1;5;2023;1;REGALIAS;20618206;0.000015
73067;1;5;2023;2;REGALIAS;67654552;0.004811
73067;1;5;2023;2;REGALIAS;18303129;0.000131
73067;1;5;2023;2;REGALIAS;131083938;0.009382
73148;1;2;2023;1;REGALIAS;177565;1006.02
73148;1;4;2023;1;REGALIAS;235573;2109.6
73168;1;5;2023;1;REGALIAS;59497264;0.006869
73168;1;5;2023;2;REGALIAS;69509974;0.007486
73168;1;5;2023;2;REGALIAS;132543221;0.014168
73168;1;5;2023;2;REGALIAS;153788763;0.016519
73168;1;6;2023;1;REGALIAS;112038;0.001061
73168;1;6;2023;2;REGALIAS;151558;0.001404
73168;1;6;2023;2;REGALIAS;292393;0.002662
73168;1;6;2023;2;REGALIAS;321927;0.002805
73200;1;1;2023;1;REGALIAS;63000;225
73200;1;2;2023;1;REGALIAS;4254273;27528.66
73200;1;2;2023;2;REGALIAS;4984764;28743.66
73200;1;4;2023;1;REGALIAS;1360882;14200.8
73200;1;4;2023;2;REGALIAS;819539;7984.8
73217;1;5;2023;1;REGALIAS;12249713;0.000145
73217;1;5;2023;1;REGALIAS;18658204;0.002094
73217;1;5;2023;1;REGALIAS;64630561;0.007036
73217;1;5;2023;2;REGALIAS;61509870;0.006625
73217;1;5;2023;2;REGALIAS;103671303;0.011084
73217;1;5;2023;2;REGALIAS;98402917;0.010571
73217;1;6;2023;1;REGALIAS;23726;0.000222
73217;1;6;2023;1;REGALIAS;44730;0.000389
73217;1;6;2023;1;REGALIAS;129096;0.001154
73217;1;6;2023;2;REGALIAS;116020;0.001075
73217;1;6;2023;2;REGALIAS;178239;0.001621
73217;1;6;2023;2;REGALIAS;194256;0.001695
73268;1;2;2023;1;REGALIAS;2659162;377.46
73268;1;2;2023;2;REGALIAS;1465600;0
73268;1;4;2023;1;REGALIAS;2442980;261.6
73268;1;4;2023;2;REGALIAS;1795426;0
73270;1;5;2023;1;REGALIAS;67168129;0.008813
73270;1;5;2023;1;REGALIAS;146734132;0.019438
73270;1;5;2023;1;REGALIAS;30916443;0.003674
73270;1;5;2023;2;REGALIAS;8544739;0.000916
73270;1;5;2023;2;REGALIAS;77270147;0.009926
73270;1;5;2023;2;REGALIAS;6994714;0.000751
73270;1;6;2023;1;REGALIAS;127015;0.000131
73270;1;6;2023;1;REGALIAS;255456;0.002685
73270;1;6;2023;1;REGALIAS;54494;0.000515
73270;1;6;2023;2;REGALIAS;18575;0.000173
73270;1;6;2023;2;REGALIAS;169640;0.001711
73270;1;6;2023;2;REGALIAS;15819;0.000138
73275;1;2;2023;1;REGALIAS;7510940;37062.36
73275;1;2;2023;2;REGALIAS;1090475;0
73275;1;4;2023;1;REGALIAS;840342;0
73275;1;4;2023;2;REGALIAS;964220;0
73319;1;2;2023;1;REGALIAS;4247375;28184.76
73319;1;2;2023;2;REGALIAS;5698158;3419.82
73319;1;4;2023;1;REGALIAS;4857534;51031.2
73319;1;4;2023;2;REGALIAS;6571997;62193.6
73408;1;5;2023;1;REGALIAS;14353587;0.001712
73408;1;5;2023;1;REGALIAS;18177288;0.002021
73408;1;5;2023;1;REGALIAS;27591602;0.003003
73408;1;5;2023;2;REGALIAS;19054107;0.002049
73408;1;5;2023;2;REGALIAS;34426492;0.003685
73408;1;5;2023;2;REGALIAS;21455269;0.002305
73408;1;6;2023;1;REGALIAS;36497;0.000369
73408;1;6;2023;1;REGALIAS;43460;0.000378
73408;1;6;2023;1;REGALIAS;57630;0.000513
73408;1;6;2023;2;REGALIAS;38698;0.000359
73408;1;6;2023;2;REGALIAS;74773;0.00067
73408;1;6;2023;2;REGALIAS;43434;0.00038
73411;1;5;2023;1;REGALIAS;172623041;0.019472
73411;1;5;2023;1;REGALIAS;196239331;0.021513
73411;1;5;2023;1;REGALIAS;134516918;0.014679
73411;1;5;2023;2;REGALIAS;163251691;0.017582
73411;1;5;2023;2;REGALIAS;321740760;0.034487
73411;1;5;2023;2;REGALIAS;238482170;0.025641
73411;1;6;2023;1;REGALIAS;2133;0.000025
73411;1;6;2023;1;REGALIAS;1452121;0.015411
73411;1;6;2023;2;REGALIAS;5732071;0.053901
73411;1;6;2023;2;REGALIAS;10876206;0.094533
73443;1;5;2023;1;REGALIAS;12719865;0.001502
73443;1;5;2023;1;REGALIAS;21285066;0.002379
73443;1;5;2023;1;REGALIAS;39041199;0.004251
73443;1;5;2023;2;REGALIAS;28796284;0.000031
73443;1;5;2023;2;REGALIAS;39175741;0.004191
73443;1;5;2023;2;REGALIAS;40607013;0.004362
73443;1;6;2023;1;REGALIAS;29032;0.000275
73443;1;6;2023;1;REGALIAS;47515;0.000413
73443;1;6;2023;1;REGALIAS;79794;0.000714
73443;1;6;2023;2;REGALIAS;55415;0.000513
73443;1;6;2023;2;REGALIAS;86875;0.000785
73443;1;6;2023;2;REGALIAS;88806;0.000774
73449;1;2;2023;1;REGALIAS;506100;2877.12
73449;1;4;2023;1;REGALIAS;320338;0
73449;1;4;2023;2;REGALIAS;336900;0
73504;1;2;2023;1;REGALIAS;234810;0
73504;1;2;2023;2;REGALIAS;1671685;8461.26
73504;1;4;2023;1;REGALIAS;147193;0
73504;1;4;2023;2;REGALIAS;1380659;10996.8
73504;1;5;2023;1;REGALIAS;14959930;0.001792
73504;1;5;2023;1;REGALIAS;20486626;0.002302
73504;1;5;2023;1;REGALIAS;44893789;0.004886
73504;1;5;2023;2;REGALIAS;24946619;0.002686
73504;1;5;2023;2;REGALIAS;55611653;0.005951
73504;1;5;2023;2;REGALIAS;38866570;0.004176
73504;1;6;2023;1;REGALIAS;26753;0.000257
73504;1;6;2023;1;REGALIAS;42889;0.000373
73504;1;6;2023;1;REGALIAS;95834;0.000854
73504;1;6;2023;2;REGALIAS;48713;0.000451
73504;1;6;2023;2;REGALIAS;105862;0.00095
73504;1;6;2023;2;REGALIAS;71241;0.000624
73671;1;2;2023;1;REGALIAS;40291856;225064.98
73671;1;2;2023;2;REGALIAS;1095226;0
73671;1;4;2023;1;REGALIAS;35740631;310135.2
73671;1;4;2023;2;REGALIAS;1268556;0
73678;1;8;2023;1;REGALIAS;72367666;713353
73678;1;8;2023;2;REGALIAS;686572;5991
73678;1;2;2023;1;REGALIAS;1046278;6598.26
73678;1;2;2023;2;REGALIAS;547203;2708.64
73678;1;4;2023;1;REGALIAS;809306;6518.4
73678;1;4;2023;2;REGALIAS;623811;4903.2
73678;1;21;2023;1;REGALIAS;420400;447.2
73678;1;21;2023;1;REGALIAS;1231230;1287
73678;1;21;2023;2;REGALIAS;32022;31.2
73770;1;2;2023;1;REGALIAS;20015900;127816.38
73770;1;2;2023;2;REGALIAS;4138395;26608.5
73770;1;4;2023;1;REGALIAS;9372284;104356.8
73770;1;4;2023;2;REGALIAS;5585067;57060
73854;1;1;2023;2;REGALIAS;11343000;230
73854;1;9;2023;1;REGALIAS;102052;267
73854;1;9;2023;2;REGALIAS;109942;255
73861;1;5;2023;1;REGALIAS;6118849;0.00069
73861;1;5;2023;1;REGALIAS;9695539;0.001072
73861;1;5;2023;1;REGALIAS;18063670;0.001967
73861;1;5;2023;2;REGALIAS;8660765;0.000929
73861;1;5;2023;2;REGALIAS;14445801;0.001548
73861;1;5;2023;2;REGALIAS;11233637;0.001207
73861;1;6;2023;1;REGALIAS;15398;0.000134
73861;1;6;2023;1;REGALIAS;19369;0.000168
73861;1;6;2023;1;REGALIAS;37078;0.000331
73861;1;6;2023;2;REGALIAS;18654;0.000174
73861;1;6;2023;2;REGALIAS;31012;0.000275
73861;1;6;2023;2;REGALIAS;22172;0.000194
76001;1;7;2023;1;REGALIAS;23069100;1234
76001;1;7;2023;2;REGALIAS;4728924;142
76001;1;2;2023;1;REGALIAS;1003288;651.24
76001;1;13;2023;1;REGALIAS;4358717;22605
76001;1;13;2023;2;REGALIAS;2052843;6564
76001;1;3;2023;2;REGALIAS;1023319;14566
76041;1;1;2023;1;REGALIAS;9999477;36356
76041;1;1;2023;2;REGALIAS;2168047;7727
76041;1;2;2023;1;REGALIAS;499734;2841.48
76041;1;4;2023;1;REGALIAS;1466182;13132.8
76041;1;4;2023;2;REGALIAS;6408250;50817.6
76113;1;1;2023;1;REGALIAS;4451216;176
76122;1;1;2023;1;REGALIAS;447000;1593
76122;1;2;2023;1;REGALIAS;1850048;10517.04
76122;1;2;2023;2;REGALIAS;1588499;7996.32
76122;1;4;2023;1;REGALIAS;2089565;23371.2
76122;1;4;2023;2;REGALIAS;2240393;17772
76147;1;1;2023;1;REGALIAS;3912989;13946
76147;1;1;2023;2;REGALIAS;2092180;7457
76243;1;4;2023;1;REGALIAS;197986;1773.6
76243;1;4;2023;2;REGALIAS;413215;3276
76275;1;3;2023;1;REGALIAS;1492800;24
76364;1;7;2023;1;REGALIAS;147923021;6131
76364;1;7;2023;2;REGALIAS;102421920;4691
76364;1;2;2023;1;REGALIAS;2835470;1981.26
76364;1;2;2023;2;REGALIAS;1248102;6271.02
76364;1;4;2023;1;REGALIAS;599065;6811.2
76364;1;5;2023;2;REGALIAS;28807267;0.000439
76403;1;2;2023;1;REGALIAS;2519935;14325.66
76403;1;4;2023;1;REGALIAS;997167;8935.2
76520;1;2;2023;1;REGALIAS;4375;0
76520;1;3;2023;2;REGALIAS;968648;13788
76616;1;1;2023;1;REGALIAS;197482;1104
76616;1;1;2023;2;REGALIAS;162800;910
76616;1;4;2023;1;REGALIAS;3382000;30297.6
76616;1;4;2023;2;REGALIAS;3422000;2714.4
76622;1;1;2023;1;REGALIAS;372605;15
76622;1;2;2023;1;REGALIAS;847523;4819.5
76834;1;3;2023;2;REGALIAS;1167217;16614
76869;1;8;2023;1;REGALIAS;2373048;23392
76869;1;8;2023;2;REGALIAS;4270136;37266
76892;1;8;2023;1;REGALIAS;34658111;341393
76892;1;8;2023;1;COMPENSACIÓN;5559194;0
76892;1;8;2023;2;REGALIAS;20681132;180487
76892;1;8;2023;2;COMPENSACIÓN;1233511;0
76892;1;2;2023;2;REGALIAS;351416;2893.8
76892;1;9;2023;1;REGALIAS;430536;966
76892;1;2;2023;1;REGALIAS;23945;427.68
76892;1;13;2023;1;REGALIAS;10637527;460152
76892;1;13;2023;2;REGALIAS;3347349;107034
76892;1;3;2023;2;REGALIAS;8995898;127228
76895;1;2;2023;1;REGALIAS;85;0
76895;1;3;2023;2;REGALIAS;984244;14010
81001;1;1;2023;2;REGALIAS;1179306;4203
81736;1;4;2023;1;REGALIAS;7541049;67564.8
81736;1;4;2023;2;REGALIAS;11301998;89652
85001;1;1;2023;1;REGALIAS;161462;650
85001;1;4;2023;1;REGALIAS;3924195;4764
85001;1;4;2023;2;REGALIAS;3058360;34240.8
85010;1;4;2023;1;REGALIAS;1876059;0
85010;1;4;2023;2;REGALIAS;1272525;0
85225;1;4;2023;1;REGALIAS;205560;0
85410;1;4;2023;1;REGALIAS;6473601;63688.8
85410;1;4;2023;2;REGALIAS;1274995;10113.6
86001;1;4;2023;1;REGALIAS;2833217;27247.2
86571;1;2;2023;1;REGALIAS;6998639;42150.78
86571;1;4;2023;1;REGALIAS;4764848;45218.4
86757;1;4;2023;1;REGALIAS;718735;6338.4
94001;1;1;2023;1;REGALIAS;383397;1102
94001;1;1;2023;2;REGALIAS;762810;4217
94001;1;5;2023;1;REGALIAS;11113587;0.000142
94001;1;5;2023;1;REGALIAS;37836805;0.004903
94001;1;5;2023;1;REGALIAS;50051040;0.006036
94001;1;5;2023;2;REGALIAS;61279004;0.006943
94001;1;5;2023;2;REGALIAS;28277183;0.003086
94001;1;5;2023;2;REGALIAS;55375077;0.005928
94001;1;6;2023;1;REGALIAS;15208;0.000176
94001;1;6;2023;1;REGALIAS;45686;0.000522
94001;1;6;2023;1;REGALIAS;71070;0.000719
94001;1;6;2023;2;REGALIAS;114831;0.001021
94001;1;6;2023;2;REGALIAS;46550;0.000425
94001;1;6;2023;2;REGALIAS;79058;0.00071
95001;1;2;2023;2;REGALIAS;654764;3651.48
95001;1;4;2023;2;REGALIAS;1048168;9213.6
