codigo_proyecto;codigo_recurso;año;trimestre;unidad_medida;tipo_contraprestacion;valor_contraprestacion;cantidad_producida
1;8;2023;2;TONELADAS;REGALIAS;126578961;5579
1;13;2023;1;METROS CUBICOS;REGALIAS;34510146;59965
1;13;2023;2;METROS CUBICOS;REGALIAS;50901406;94554
1;2;2023;1;METROS CUBICOS;REGALIAS;218124;1302
1;5;2023;1;GRAMOS;REGALIAS;83809656;10505
1;5;2023;1;GRAMOS;REGALIAS;80843804;9004
1;5;2023;1;GRAMOS;REGALIAS;84958734;9275
1;5;2023;2;GRAMOS;REGALIAS;101744917;10952
1;5;2023;2;GRAMOS;REGALIAS;120340372;12896
1;5;2023;2;GRAMOS;REGALIAS;179266948;19307
1;6;2023;1;GRAMOS;REGALIAS;67763;660
1;6;2023;1;GRAMOS;REGALIAS;87791;764
1;6;2023;1;GRAMOS;REGALIAS;97918;886
1;6;2023;2;GRAMOS;REGALIAS;125542;1163
1;6;2023;2;GRAMOS;REGALIAS;158658;14
1;6;2023;2;GRAMOS;REGALIAS;254325;2234
1;12;2023;1;GRAMOS;REGALIAS;636318;102
1;12;2023;1;GRAMOS;REGALIAS;107663;17
1;12;2023;1;GRAMOS;REGALIAS;2636955;444
1;12;2023;2;GRAMOS;REGALIAS;4582561;771
1;12;2023;2;GRAMOS;REGALIAS;9727159;1611
1;12;2023;2;GRAMOS;REGALIAS;11739441;1894
1;2;2023;1;METROS CUBICOS;REGALIAS;48255;0
1;5;2023;1;GRAMOS;REGALIAS;91415081;10475
1;5;2023;1;GRAMOS;REGALIAS;241235950;26874
1;5;2023;1;GRAMOS;REGALIAS;173615269;18953
1;5;2023;2;GRAMOS;REGALIAS;105133289;11307
1;5;2023;2;GRAMOS;REGALIAS;313313607;33638
1;5;2023;2;GRAMOS;REGALIAS;176975713;19018
1;6;2023;1;GRAMOS;REGALIAS;118794;1082
1;6;2023;1;GRAMOS;REGALIAS;334858;2929
1;6;2023;1;GRAMOS;REGALIAS;265413;2395
1;6;2023;2;GRAMOS;REGALIAS;154715;1437
1;6;2023;2;GRAMOS;REGALIAS;391587;3519
1;6;2023;2;GRAMOS;REGALIAS;184586;1622
1;12;2023;1;GRAMOS;REGALIAS;1104268;177
1;12;2023;1;GRAMOS;REGALIAS;1018794;162
1;12;2023;1;GRAMOS;REGALIAS;3026029;509
1;12;2023;2;GRAMOS;REGALIAS;96633;163
1;12;2023;2;GRAMOS;REGALIAS;2810709;461
1;12;2023;2;GRAMOS;REGALIAS;1785242;288
1;5;2023;1;GRAMOS;REGALIAS;651937;74
1;5;2023;1;GRAMOS;REGALIAS;8080121;895
1;5;2023;1;GRAMOS;REGALIAS;6224014;677
1;5;2023;2;GRAMOS;REGALIAS;8242319;889
1;5;2023;2;GRAMOS;REGALIAS;6137027;659
1;5;2023;2;GRAMOS;REGALIAS;405184;44
1;6;2023;1;GRAMOS;REGALIAS;230;2
1;6;2023;1;GRAMOS;REGALIAS;1208;105
1;6;2023;1;GRAMOS;REGALIAS;822;73
1;6;2023;2;GRAMOS;REGALIAS;10053;93
1;6;2023;2;GRAMOS;REGALIAS;7946;69
1;6;2023;2;GRAMOS;REGALIAS;753;7
1;12;2023;1;GRAMOS;REGALIAS;1746376;288
1;12;2023;2;GRAMOS;REGALIAS;49904;84
1;5;2023;1;GRAMOS;REGALIAS;799060539;9062
1;5;2023;1;GRAMOS;REGALIAS;1454182756;160799
1;5;2023;1;GRAMOS;REGALIAS;1686601279;184158
1;5;2023;2;GRAMOS;REGALIAS;1461452347;157177
1;5;2023;2;GRAMOS;REGALIAS;1574680845;168685
1;5;2023;2;GRAMOS;REGALIAS;1355078119;145588
1;6;2023;1;GRAMOS;REGALIAS;1044360;9324
1;6;2023;1;GRAMOS;REGALIAS;1914860;16709
1;6;2023;1;GRAMOS;REGALIAS;1996264;18008
1;6;2023;2;GRAMOS;REGALIAS;1819518;1688
1;6;2023;2;GRAMOS;REGALIAS;2004100;17897
1;6;2023;2;GRAMOS;REGALIAS;1566669;13726
1;12;2023;1;GRAMOS;REGALIAS;18122625;2912
1;12;2023;1;GRAMOS;REGALIAS;30330735;4794
1;12;2023;1;GRAMOS;REGALIAS;76408255;129
1;12;2023;2;GRAMOS;REGALIAS;53926720;9072
1;12;2023;2;GRAMOS;REGALIAS;66101187;10974
1;12;2023;2;GRAMOS;REGALIAS;45551833;7355
1;5;2023;1;GRAMOS;REGALIAS;95091360;1076
1;5;2023;1;GRAMOS;REGALIAS;172702095;19111
1;5;2023;1;GRAMOS;REGALIAS;242352940;26446
1;5;2023;2;GRAMOS;REGALIAS;188136226;20291
1;5;2023;2;GRAMOS;REGALIAS;215442247;23072
1;5;2023;2;GRAMOS;REGALIAS;216848649;23301
1;6;2023;1;GRAMOS;REGALIAS;113792;1012
1;6;2023;1;GRAMOS;REGALIAS;246482;2147
1;6;2023;1;GRAMOS;REGALIAS;318261;2871
1;6;2023;2;GRAMOS;REGALIAS;230903;2138
1;6;2023;2;GRAMOS;REGALIAS;325701;2885
1;6;2023;2;GRAMOS;REGALIAS;30858;2714
1;12;2023;1;GRAMOS;REGALIAS;3158880;506
1;12;2023;1;GRAMOS;REGALIAS;4161010;653
1;12;2023;1;GRAMOS;REGALIAS;4379434;739
1;12;2023;2;GRAMOS;REGALIAS;2629692;443
1;12;2023;2;GRAMOS;REGALIAS;4783194;790
1;12;2023;2;GRAMOS;REGALIAS;2278428;368
1;5;2023;1;GRAMOS;REGALIAS;225747163;25854
1;5;2023;1;GRAMOS;REGALIAS;242586509;26894
1;5;2023;1;GRAMOS;REGALIAS;211483612;22644
1;5;2023;2;GRAMOS;REGALIAS;92743740;9859
1;5;2023;2;GRAMOS;REGALIAS;248126405;26546
1;5;2023;2;GRAMOS;REGALIAS;273585483;29406
1;6;2023;1;GRAMOS;REGALIAS;849114;9086
1;6;2023;1;GRAMOS;REGALIAS;838131;8509
1;6;2023;1;GRAMOS;REGALIAS;402272;3624
1;6;2023;2;GRAMOS;REGALIAS;15569;1438
1;6;2023;2;GRAMOS;REGALIAS;379877;3399
1;6;2023;2;GRAMOS;REGALIAS;345636;3042
1;12;2023;1;GRAMOS;REGALIAS;26798422;4304
1;12;2023;1;GRAMOS;REGALIAS;22551378;3556
1;12;2023;1;GRAMOS;REGALIAS;26478680;4383
1;12;2023;2;GRAMOS;REGALIAS;38381685;6476
1;12;2023;2;GRAMOS;REGALIAS;12305751;2038
1;12;2023;2;GRAMOS;REGALIAS;13529834;2193
1;5;2023;1;GRAMOS;REGALIAS;310037166;32666
1;5;2023;1;GRAMOS;REGALIAS;388351835;40517
1;5;2023;1;GRAMOS;REGALIAS;424480999;46409
1;5;2023;2;GRAMOS;REGALIAS;319703051;33306
1;5;2023;2;GRAMOS;REGALIAS;425681075;44648
1;5;2023;2;GRAMOS;REGALIAS;237009744;25468
1;6;2023;1;GRAMOS;REGALIAS;692601;6071
1;6;2023;1;GRAMOS;REGALIAS;566186;4921
1;6;2023;1;GRAMOS;REGALIAS;588046;5273
1;6;2023;2;GRAMOS;REGALIAS;448428;4156
1;6;2023;2;GRAMOS;REGALIAS;639193;5765
1;6;2023;2;GRAMOS;REGALIAS;345155;3035
1;12;2023;1;GRAMOS;REGALIAS;291061056;46719
1;12;2023;1;GRAMOS;REGALIAS;38401127;6073
1;12;2023;1;GRAMOS;REGALIAS;190033508;30213
1;12;2023;2;GRAMOS;REGALIAS;212360609;35801
1;12;2023;2;GRAMOS;REGALIAS;219911218;36495
1;12;2023;2;GRAMOS;REGALIAS;34069964;5511
1;5;2023;1;GRAMOS;REGALIAS;120848849;13684
1;5;2023;1;GRAMOS;REGALIAS;314461477;34766
1;5;2023;1;GRAMOS;REGALIAS;361637907;39517
1;5;2023;2;GRAMOS;REGALIAS;260395151;27978
1;5;2023;2;GRAMOS;REGALIAS;303344338;32485
1;5;2023;2;GRAMOS;REGALIAS;221468510;23795
1;6;2023;1;GRAMOS;REGALIAS;164325;1462
1;6;2023;1;GRAMOS;REGALIAS;437791;3808
1;6;2023;1;GRAMOS;REGALIAS;483854;436
1;6;2023;2;GRAMOS;REGALIAS;331682;3082
1;6;2023;2;GRAMOS;REGALIAS;401868;3591
1;6;2023;2;GRAMOS;REGALIAS;278214;2433
1;12;2023;1;GRAMOS;REGALIAS;2765510;445
1;12;2023;1;GRAMOS;REGALIAS;1500455;237
1;12;2023;1;GRAMOS;REGALIAS;6716587;1122
1;12;2023;2;GRAMOS;REGALIAS;9537582;1605
1;12;2023;2;GRAMOS;REGALIAS;16737031;2783
1;12;2023;2;GRAMOS;REGALIAS;5035263;814
1;5;2023;1;GRAMOS;REGALIAS;132273936;14921
1;5;2023;1;GRAMOS;REGALIAS;48941453;5313
1;5;2023;1;GRAMOS;REGALIAS;196390816;214
1;5;2023;2;GRAMOS;REGALIAS;372045472;39984
1;5;2023;2;GRAMOS;REGALIAS;200344573;21422
1;5;2023;2;GRAMOS;REGALIAS;361519820;38863
1;5;2023;1;GRAMOS;REGALIAS;3746848;424
1;5;2023;1;GRAMOS;REGALIAS;7502485;820
1;5;2023;1;GRAMOS;REGALIAS;7420942;809
1;5;2023;2;GRAMOS;REGALIAS;11803530;1275
1;5;2023;2;GRAMOS;REGALIAS;29971059;3235
1;5;2023;2;GRAMOS;REGALIAS;7970213;857
1;6;2023;1;GRAMOS;REGALIAS;5939;52
1;6;2023;1;GRAMOS;REGALIAS;9623;84
1;6;2023;1;GRAMOS;REGALIAS;1089;98
1;6;2023;2;GRAMOS;REGALIAS;18676;173
1;6;2023;2;GRAMOS;REGALIAS;44553;402
1;6;2023;2;GRAMOS;REGALIAS;11119;98
1;12;2023;1;GRAMOS;REGALIAS;298662;48
1;12;2023;1;GRAMOS;REGALIAS;838418;132
1;12;2023;1;GRAMOS;REGALIAS;710985;117
1;12;2023;2;GRAMOS;REGALIAS;2664243;448
1;12;2023;2;GRAMOS;REGALIAS;1151129;188
1;12;2023;2;GRAMOS;REGALIAS;2262786;366
1;5;2023;1;GRAMOS;REGALIAS;622596912;70835
1;5;2023;1;GRAMOS;REGALIAS;655318655;72718
1;5;2023;1;GRAMOS;REGALIAS;912816185;99646
1;5;2023;2;GRAMOS;REGALIAS;692790701;75013
1;5;2023;2;GRAMOS;REGALIAS;779461740;83687
1;5;2023;2;GRAMOS;REGALIAS;1147921711;123103
1;6;2023;1;GRAMOS;REGALIAS;1063611;9424
1;6;2023;1;GRAMOS;REGALIAS;1031314;8967
1;6;2023;1;GRAMOS;REGALIAS;1313961;11726
1;6;2023;2;GRAMOS;REGALIAS;966309;8884
1;6;2023;2;GRAMOS;REGALIAS;1121020;10161
1;6;2023;2;GRAMOS;REGALIAS;1674911;14744
1;12;2023;1;GRAMOS;REGALIAS;11901752;1922
1;12;2023;1;GRAMOS;REGALIAS;18371236;2926
1;12;2023;1;GRAMOS;REGALIAS;32667543;5441
1;12;2023;2;GRAMOS;REGALIAS;30366600;5112
1;12;2023;2;GRAMOS;REGALIAS;20599862;3387
1;12;2023;2;GRAMOS;REGALIAS;72819160;11758
1;5;2023;1;GRAMOS;REGALIAS;2386066;270
1;5;2023;1;GRAMOS;REGALIAS;10756869;1181
1;5;2023;1;GRAMOS;REGALIAS;8367697;913
1;5;2023;2;GRAMOS;REGALIAS;6117726;654
1;5;2023;2;GRAMOS;REGALIAS;7193078;770
1;5;2023;2;GRAMOS;REGALIAS;5102106;548
1;6;2023;1;GRAMOS;REGALIAS;3919;34
1;6;2023;1;GRAMOS;REGALIAS;18301;159
1;6;2023;1;GRAMOS;REGALIAS;13955;127
1;6;2023;2;GRAMOS;REGALIAS;9823;92
1;6;2023;2;GRAMOS;REGALIAS;12284;109
1;6;2023;2;GRAMOS;REGALIAS;9013;79
1;12;2023;1;GRAMOS;REGALIAS;415199;67
1;12;2023;1;GRAMOS;REGALIAS;1800329;288
1;12;2023;1;GRAMOS;REGALIAS;255784;41
1;12;2023;2;GRAMOS;REGALIAS;443849;75
1;12;2023;2;GRAMOS;REGALIAS;595503;99
1;12;2023;2;GRAMOS;REGALIAS;382852;62
1;5;2023;1;GRAMOS;REGALIAS;25981109;2969
1;5;2023;1;GRAMOS;REGALIAS;20746611;2333
1;5;2023;1;GRAMOS;REGALIAS;85965838;937
1;5;2023;2;GRAMOS;REGALIAS;3093123;332
1;5;2023;2;GRAMOS;REGALIAS;42956076;4583
1;5;2023;2;GRAMOS;REGALIAS;3117276;335
1;6;2023;1;GRAMOS;REGALIAS;59292;556
1;6;2023;1;GRAMOS;REGALIAS;47002;409
1;6;2023;1;GRAMOS;REGALIAS;168445;1519
1;6;2023;2;GRAMOS;REGALIAS;4411;41
1;6;2023;2;GRAMOS;REGALIAS;85003;795
1;6;2023;2;GRAMOS;REGALIAS;4262;37
1;12;2023;1;GRAMOS;REGALIAS;27322;4
1;12;2023;1;GRAMOS;REGALIAS;32488;5
1;12;2023;1;GRAMOS;REGALIAS;40712;7
1;12;2023;2;GRAMOS;REGALIAS;17052;3
1;12;2023;2;GRAMOS;REGALIAS;741366;123
1;12;2023;2;GRAMOS;REGALIAS;33832;55
1;5;2023;1;GRAMOS;REGALIAS;345142673;39078
1;5;2023;1;GRAMOS;REGALIAS;470734628;52378
1;5;2023;1;GRAMOS;REGALIAS;619798347;67656
1;5;2023;2;GRAMOS;REGALIAS;397622146;42898
1;5;2023;2;GRAMOS;REGALIAS;630436235;67598
1;5;2023;2;GRAMOS;REGALIAS;495428601;53242
1;6;2023;1;GRAMOS;REGALIAS;503801;4422
1;6;2023;1;GRAMOS;REGALIAS;637442;554
1;6;2023;1;GRAMOS;REGALIAS;888608;7991
1;6;2023;2;GRAMOS;REGALIAS;576083;5327
1;6;2023;2;GRAMOS;REGALIAS;886677;7882
1;6;2023;2;GRAMOS;REGALIAS;561433;4927
1;12;2023;1;GRAMOS;REGALIAS;9377640;1504
1;12;2023;1;GRAMOS;REGALIAS;33590076;5333
1;12;2023;1;GRAMOS;REGALIAS;59548167;9943
1;12;2023;2;GRAMOS;REGALIAS;26167438;4403
1;12;2023;2;GRAMOS;REGALIAS;31074615;5149
1;12;2023;2;GRAMOS;REGALIAS;24620172;3979
1;2;2023;1;METROS CUBICOS;REGALIAS;1055334;4018
1;2;2023;2;METROS CUBICOS;REGALIAS;1192874;4018
1;4;2023;2;METROS CUBICOS;REGALIAS;1120970;4018
1;5;2023;1;GRAMOS;REGALIAS;7418270;840
1;5;2023;1;GRAMOS;REGALIAS;116419919;12707
1;5;2023;1;GRAMOS;REGALIAS;37667843;4109
1;5;2023;2;GRAMOS;REGALIAS;22882070;2494
1;5;2023;2;GRAMOS;REGALIAS;69977991;7507
1;5;2023;2;GRAMOS;REGALIAS;52598233;5652
1;6;2023;1;GRAMOS;REGALIAS;13665;121
1;6;2023;1;GRAMOS;REGALIAS;12572;1093
1;6;2023;1;GRAMOS;REGALIAS;60255;537
1;6;2023;2;GRAMOS;REGALIAS;37931;347
1;6;2023;2;GRAMOS;REGALIAS;92225;839
1;6;2023;2;GRAMOS;REGALIAS;67478;586
1;12;2023;1;GRAMOS;REGALIAS;657768;113
1;12;2023;1;GRAMOS;REGALIAS;1345618;211
1;12;2023;1;GRAMOS;REGALIAS;1263887;211
1;12;2023;2;GRAMOS;REGALIAS;372232;63
1;12;2023;2;GRAMOS;REGALIAS;926581;154
1;12;2023;2;GRAMOS;REGALIAS;333242;54
1;2;2023;1;METROS CUBICOS;REGALIAS;89466;0
1;2;2023;2;METROS CUBICOS;REGALIAS;101126;0
1;4;2023;2;METROS CUBICOS;REGALIAS;9503;0
1;5;2023;1;GRAMOS;REGALIAS;782357159;86597
1;5;2023;1;GRAMOS;REGALIAS;1556622145;170466
1;5;2023;1;GRAMOS;REGALIAS;1860814127;202105
1;5;2023;2;GRAMOS;REGALIAS;1366651344;145316
1;5;2023;2;GRAMOS;REGALIAS;1416344592;151351
1;5;2023;2;GRAMOS;REGALIAS;1114937464;117808
1;6;2023;1;GRAMOS;REGALIAS;1063241;9443
1;6;2023;1;GRAMOS;REGALIAS;2036186;17743
1;6;2023;1;GRAMOS;REGALIAS;2423052;22151
1;6;2023;2;GRAMOS;REGALIAS;1813173;16791
1;6;2023;2;GRAMOS;REGALIAS;1928392;17249
1;6;2023;2;GRAMOS;REGALIAS;1539291;13474
1;12;2023;1;GRAMOS;REGALIAS;15577884;2496
1;12;2023;1;GRAMOS;REGALIAS;77371779;13026
1;12;2023;1;GRAMOS;REGALIAS;48723366;8177
1;12;2023;2;GRAMOS;REGALIAS;27141107;4556
1;12;2023;2;GRAMOS;REGALIAS;38956833;6441
1;12;2023;2;GRAMOS;REGALIAS;28126140;4547
1;2;2023;1;METROS CUBICOS;REGALIAS;1689329;588
1;2;2023;2;METROS CUBICOS;REGALIAS;439766;2497
1;4;2023;1;METROS CUBICOS;REGALIAS;887498;2727
1;4;2023;2;METROS CUBICOS;REGALIAS;728343;3317
1;5;2023;1;GRAMOS;REGALIAS;38016036;2804
1;5;2023;1;GRAMOS;REGALIAS;161810888;11766
1;5;2023;2;GRAMOS;REGALIAS;68290200;4879
1;5;2023;2;GRAMOS;REGALIAS;34913149;2499
1;5;2023;2;GRAMOS;REGALIAS;36173223;2593
1;6;2023;1;GRAMOS;REGALIAS;53179;564
1;6;2023;1;GRAMOS;REGALIAS;49212;436
1;6;2023;2;GRAMOS;REGALIAS;231388;2115
1;6;2023;2;GRAMOS;REGALIAS;85095;765
1;6;2023;2;GRAMOS;REGALIAS;25836;223
1;1;2023;1;TONELADAS;REGALIAS;2654200;10685
1;1;2023;2;TONELADAS;REGALIAS;2457300;8758
1;1;2023;1;TONELADAS;REGALIAS;477745;15
1;1;2023;2;TONELADAS;REGALIAS;408;1454
1;2;2023;1;METROS CUBICOS;REGALIAS;3534;124
1;4;2023;1;METROS CUBICOS;REGALIAS;49848;186
1;5;2023;1;GRAMOS;REGALIAS;9836238;740
1;5;2023;1;GRAMOS;REGALIAS;83436022;6109
1;5;2023;1;GRAMOS;REGALIAS;35062473;2543
1;5;2023;2;GRAMOS;REGALIAS;31342789;2248
1;5;2023;2;GRAMOS;REGALIAS;49210967;3522
1;5;2023;2;GRAMOS;REGALIAS;25587595;1834
1;6;2023;1;GRAMOS;REGALIAS;60139;638
1;6;2023;1;GRAMOS;REGALIAS;167821;1506
1;6;2023;1;GRAMOS;REGALIAS;12488;114
1;6;2023;2;GRAMOS;REGALIAS;51406;471
1;6;2023;2;GRAMOS;REGALIAS;100894;877
1;6;2023;2;GRAMOS;REGALIAS;58438;504
1;5;2023;2;GRAMOS;REGALIAS;9717624;1287
1;6;2023;2;GRAMOS;REGALIAS;2265;25
1;5;2023;1;GRAMOS;REGALIAS;2149981;246
1;5;2023;1;GRAMOS;REGALIAS;19406316;2111
1;5;2023;1;GRAMOS;REGALIAS;43694500;4776
1;5;2023;2;GRAMOS;REGALIAS;39210912;4186
1;5;2023;2;GRAMOS;REGALIAS;20142784;2164
1;5;2023;2;GRAMOS;REGALIAS;35422316;3809
1;6;2023;1;GRAMOS;REGALIAS;47539;413
1;6;2023;1;GRAMOS;REGALIAS;3128;29
1;6;2023;2;GRAMOS;REGALIAS;36445;389
1;6;2023;2;GRAMOS;REGALIAS;366;32
1;2;2023;1;METROS CUBICOS;REGALIAS;1339724;0
1;2;2023;2;METROS CUBICOS;REGALIAS;298658;0
1;4;2023;1;METROS CUBICOS;REGALIAS;1341646;0
1;4;2023;2;METROS CUBICOS;REGALIAS;499173;0
1;9;2023;1;TONELADAS;REGALIAS;98165;968
1;9;2023;2;TONELADAS;REGALIAS;30755;268
1;10;2023;1;TONELADAS;REGALIAS;3014890;2632
1;10;2023;2;TONELADAS;REGALIAS;5818502;4496
1;2;2023;1;METROS CUBICOS;REGALIAS;306546;1076
1;4;2023;1;METROS CUBICOS;REGALIAS;432391;1613
1;28;2023;1;METROS CUBICOS;REGALIAS;7516686;3125
1;28;2023;1;METROS CUBICOS;REGALIAS;415509;170
1;28;2023;2;METROS CUBICOS;REGALIAS;7123398;2576
1;5;2023;1;GRAMOS;REGALIAS;25525013;1936
1;5;2023;1;GRAMOS;REGALIAS;22960654;1678
1;5;2023;1;GRAMOS;REGALIAS;49263492;3584
1;5;2023;2;GRAMOS;REGALIAS;38558655;277
1;5;2023;2;GRAMOS;REGALIAS;13757936;985
1;5;2023;2;GRAMOS;REGALIAS;53495434;3831
1;6;2023;1;GRAMOS;REGALIAS;426;389
1;6;2023;1;GRAMOS;REGALIAS;38253;332
1;6;2023;1;GRAMOS;REGALIAS;57173;522
1;6;2023;2;GRAMOS;REGALIAS;60016;556
1;6;2023;2;GRAMOS;REGALIAS;22873;197
1;6;2023;2;GRAMOS;REGALIAS;89056;779
1;2;2023;1;METROS CUBICOS;REGALIAS;1737414;6369
1;2;2023;2;METROS CUBICOS;REGALIAS;375623;0
1;4;2023;1;METROS CUBICOS;REGALIAS;2251198;8971
1;4;2023;2;METROS CUBICOS;REGALIAS;46913;0
1;5;2023;1;GRAMOS;REGALIAS;144393011;10725
1;5;2023;1;GRAMOS;REGALIAS;73405350;534
1;5;2023;2;GRAMOS;REGALIAS;120436634;8564
1;5;2023;2;GRAMOS;REGALIAS;101769097;7274
1;5;2023;2;GRAMOS;REGALIAS;95702596;6992
1;6;2023;1;GRAMOS;REGALIAS;77001;817
1;6;2023;1;GRAMOS;REGALIAS;49717;468
1;6;2023;2;GRAMOS;REGALIAS;190008;1701
1;6;2023;2;GRAMOS;REGALIAS;365793;332
1;6;2023;2;GRAMOS;REGALIAS;131988;1139
1;9;2023;1;TONELADAS;REGALIAS;20086;198
1;9;2023;2;TONELADAS;REGALIAS;1553;92
1;28;2023;1;METROS CUBICOS;REGALIAS;13144087;5369
1;28;2023;1;METROS CUBICOS;REGALIAS;1010715;412
1;28;2023;2;METROS CUBICOS;REGALIAS;17034128;6139
1;2;2023;1;METROS CUBICOS;REGALIAS;5708076;24727
1;2;2023;2;METROS CUBICOS;REGALIAS;1439242;54
1;4;2023;1;METROS CUBICOS;REGALIAS;4518154;21873
1;4;2023;2;METROS CUBICOS;REGALIAS;2405527;96
1;2;2023;1;METROS CUBICOS;REGALIAS;83459;375
1;2;2023;2;METROS CUBICOS;REGALIAS;42232;168
1;4;2023;1;METROS CUBICOS;REGALIAS;628574;3004
1;4;2023;2;METROS CUBICOS;REGALIAS;692018;2928
1;28;2023;1;METROS CUBICOS;REGALIAS;5361251;2793
1;28;2023;1;METROS CUBICOS;REGALIAS;282756;115
1;28;2023;1;METROS CUBICOS;REGALIAS;1383;44
1;28;2023;2;METROS CUBICOS;REGALIAS;207337;75
1;3;2023;1;METROS CUBICOS;REGALIAS;555252;4463
1;3;2023;2;METROS CUBICOS;REGALIAS;379872;2704
1;4;2023;1;METROS CUBICOS;REGALIAS;307436;1148
10;8;2023;1;TONELADAS;REGALIAS;39317337354;0
10;8;2023;1;TONELADAS;REGALIAS;14135929303;0
10;8;2023;1;TONELADAS;REGALIAS;24447965915;0
10;8;2023;2;TONELADAS;REGALIAS;11535587227;0
10;8;2023;2;TONELADAS;REGALIAS;35788260837;0
10;8;2023;2;TONELADAS;REGALIAS;19492764951;0
11;8;2023;1;TONELADAS;REGALIAS;33321300397;1026099
11;8;2023;1;TONELADAS;COMPENSACIÓN;33321300397;0
11;8;2023;2;TONELADAS;REGALIAS;34020805679;1086631
11;8;2023;2;TONELADAS;COMPENSACIÓN;34020805679;0
1;9;2023;1;TONELADAS;REGALIAS;9975747;98335
1;9;2023;2;TONELADAS;REGALIAS;6286534;54863
1;2;2023;1;METROS CUBICOS;REGALIAS;37717;0
1;2;2023;2;METROS CUBICOS;REGALIAS;1124963;0
1;3;2023;1;METROS CUBICOS;REGALIAS;726188;5837
1;3;2023;2;METROS CUBICOS;REGALIAS;496795;3536
1;4;2023;1;METROS CUBICOS;REGALIAS;3936836;1501
1;4;2023;2;METROS CUBICOS;REGALIAS;7449342;0
10;8;2023;1;TONELADAS;REGALIAS;97656097796;0
10;8;2023;1;TONELADAS;REGALIAS;34757612312;0
10;8;2023;1;TONELADAS;REGALIAS;39881847042;0
10;8;2023;2;TONELADAS;REGALIAS;18608222536;0
10;8;2023;2;TONELADAS;REGALIAS;57849105900;0
10;8;2023;2;TONELADAS;REGALIAS;38842652478;0
11;8;2023;1;TONELADAS;REGALIAS;71310347667;2195937
11;8;2023;1;TONELADAS;COMPENSACIÓN;71310347667;0
11;8;2023;2;TONELADAS;REGALIAS;58522475773;1869219
11;8;2023;2;TONELADAS;COMPENSACIÓN;58522475773;0
12;8;2023;1;TONELADAS;REGALIAS;27199856330;144793
12;8;2023;1;TONELADAS;REGALIAS;21363263084;169665
12;8;2023;1;TONELADAS;REGALIAS;23485574523;200804
12;8;2023;2;TONELADAS;REGALIAS;14477365971;153224
12;8;2023;2;TONELADAS;REGALIAS;11784136734;16586
12;8;2023;2;TONELADAS;REGALIAS;11976041495;184858
13;8;2023;1;TONELADAS;REGALIAS;51490477267;1208548
13;8;2023;2;TONELADAS;REGALIAS;32518144365;794064
1;2;2023;1;METROS CUBICOS;REGALIAS;1039467;5331
1;2;2023;2;METROS CUBICOS;REGALIAS;3082399;13983
1;4;2023;1;METROS CUBICOS;REGALIAS;9741663;53114
1;4;2023;2;METROS CUBICOS;REGALIAS;20411197;98484
1;2;2023;1;METROS CUBICOS;REGALIAS;4008258;14068
1;2;2023;2;METROS CUBICOS;REGALIAS;3199424;9942
1;4;2023;1;METROS CUBICOS;REGALIAS;2640071;9855
1;4;2023;2;METROS CUBICOS;REGALIAS;2005371;6628
14;8;2023;1;TONELADAS;REGALIAS;26678958130;819056
14;8;2023;1;TONELADAS;COMPENSACIÓN;26678958130;0
14;8;2023;2;TONELADAS;REGALIAS;15900844634;507876
14;8;2023;2;TONELADAS;COMPENSACIÓN;15900844634;0
1;2;2023;1;METROS CUBICOS;REGALIAS;8499;0
1;2;2023;2;METROS CUBICOS;REGALIAS;247492;0
1;3;2023;1;METROS CUBICOS;REGALIAS;56816;4567
1;3;2023;2;METROS CUBICOS;REGALIAS;38873;2767
1;4;2023;1;METROS CUBICOS;REGALIAS;1111088;1174
1;4;2023;2;METROS CUBICOS;REGALIAS;1638855;0
1;2;2023;1;METROS CUBICOS;REGALIAS;16547;0
1;2;2023;2;METROS CUBICOS;REGALIAS;44999;0
1;4;2023;1;METROS CUBICOS;REGALIAS;155078;0
1;4;2023;2;METROS CUBICOS;REGALIAS;297974;0
1;31;2023;1;TONELADAS;REGALIAS;676801;575
1;31;2023;2;TONELADAS;REGALIAS;917673;691
1;1;2023;1;TONELADAS;REGALIAS;11223;40
1;2;2023;1;METROS CUBICOS;REGALIAS;404;1417
1;3;2023;1;METROS CUBICOS;REGALIAS;38864;2766
1;4;2023;1;METROS CUBICOS;REGALIAS;2616600;9768
1;4;2023;2;METROS CUBICOS;REGALIAS;5298138;17511
1;9;2023;1;TONELADAS;REGALIAS;19119327;188466
1;9;2023;2;TONELADAS;REGALIAS;21440000;187109
1;3;2023;2;METROS CUBICOS;REGALIAS;3073287;21873
1;13;2023;1;METROS CUBICOS;REGALIAS;2776177;3438
1;2;2023;1;METROS CUBICOS;REGALIAS;16078416;58092
1;2;2023;2;METROS CUBICOS;REGALIAS;32056263;97686
1;4;2023;1;METROS CUBICOS;REGALIAS;24910424;96686
1;4;2023;2;METROS CUBICOS;REGALIAS;29352400;93742
1;1;2023;1;TONELADAS;REGALIAS;491;175
1;2;2023;1;METROS CUBICOS;REGALIAS;14421756;49728
1;2;2023;2;METROS CUBICOS;REGALIAS;20857668;66741
1;4;2023;1;METROS CUBICOS;REGALIAS;15493464;53455
1;4;2023;2;METROS CUBICOS;REGALIAS;19269209;66958
1;5;2023;2;GRAMOS;REGALIAS;569492;64
1;6;2023;2;GRAMOS;REGALIAS;1569;14
